cooler_id,fail_prob,prob_may_2025
7952a4e5fb3e80f69b71750782503a42211dcc57fad5e5ab61e698a1ab090cb1,0.0000,0.0000
79595feddcc8bb31000727cd53106a15cafe055b7f6284a631883e9c69f18018,0.0008,0.0008
7960aaab458a2bb2787665468983fa26613f9087b294c7e02d1031d6b27b4e11,0.0000,0.0000
7961a1d53783e15625f8f6e3572e3e705e59e16bf481a60623e326de1e83e264,0.0158,0.0158
79732d1ee1732b19bb6abe2526ffee0fbcc451cbef6e3ef3459b01993bb0ceaf,0.0001,0.0001
7980a5732a6ae13fb7c9f8eb1a2c4bce861376cd93f9de665f2c66582891ff9a,0.0024,0.0024
79812237b9d91dcb9c0e044b6facf5d4fa5e9dd3a57ea4f386cb901f42ba253a,0.0000,0.0000
79844f28f12d653faf4b7cae718fee4acaa067aa22be6a228fbb00d11aa73c34,0.0001,0.0001
7986639716238014c66a110c4339277c8270d291e18021a7faa2d4f5b15f7314,0.0007,0.0007
7997db8b753affd3645022422ebb2cc28dd717fb1486097acffd2cafd728f43b,0.0015,0.0015
79a00ebb0823e1c260168933a5c162b2d44090b0ef29c21a59846bdb8ae0ce47,0.0002,0.0002
79a26a42f15374314ee19d04be4126e4d4cd76109b2fb61b51152d049ae936b0,0.0008,0.0008
79a2c0628ad275fdafb37a334471813e4466ab7d304c00139c1fd0936df34882,0.0001,0.0001
79a7e6125cce2639f50907a58680e69d993ab3527a740cf35e4f2ac3a4cf80bf,0.0008,0.0008
79b8dab5e2f96ecac5453036e3987089de4d8a325b9fa508a8e47c72e7baffac,0.0005,0.0005
79b9eb314fa48742b69d0ccb9085a347bd9d66973cf185a394d3e72c52acd703,0.0000,0.0000
79c4c517bc6d9d3298e882e865f81d6e3d6c5d97f76bbf0f194396e5d89c429e,0.0015,0.0015
79cff44cadc0fa9ef143d947ad700c4fd84cbda7bfef188908140200b75326d3,0.0020,0.0020
79d9b431961fd0f89dec7e1271a562bed38e03778b62c1cf6cd57aae9201ddd8,0.0004,0.0004
79dd32bff695f62dcab436caae2828a0274fb179986008d6474abbd40938e90e,0.0030,0.0030
79df7d9de6ef125cc81a504960bb830cded53e1d6f2e2a8f4b056d11f6558b4d,0.0005,0.0005
79e4495bd7ed7b0945b07f70fd6c57ccfee49b8fd22970bea93c01560087709a,0.0090,0.0090
79e4a3bd2e6ebc05a03c505002a7074a793beb8003215a6587a93a7ad3b0b16b,0.0000,0.0000
79f9fc6d3897e71938a2c7dcd4be65d1581d4b0076c9a43c9860c04e3455a0a4,0.0019,0.0019
79fa1d22ce9e8c77cac2a46dbba7f53bd7e6f12ad0597095403de789b77c5f45,0.0003,0.0003
7a04d362c21eb2580c616fc7083e4359ae069a00ae04632b344dc00c15ef5ba3,0.0029,0.0029
7a1e700af603af60474f9af2c1c7971ba7f9222e53577748baffea553483ab47,0.0002,0.0002
7a216e62634f7b038581fc6f90e01df29349817f937c856de4802576a62bf12a,0.0103,0.0103
7a329ca75053e77daebd30c87a0d26897b09a249fa3a4425dc6baacfae204b72,0.0001,0.0001
7a438f61e617b50e992a158834b28bf5682d80c6378697b20f572aec057f17fb,0.0019,0.0019
7a451fe6ff2340f7891e6fd6be5fd30d1cce289e0b48c474cff63f494b6d38b2,0.0006,0.0006
7a48eaa5d57b6f5c946d783da197f4b0a629e56951dbb237e6a9b3c98c3898f2,0.0055,0.0055
7a4d8ab89224f858c34320c365c75ca8fd63111e17215d503582454226769be4,0.0000,0.0000
7a504cc84470a98456f5350a249d1fe303945477d75647ea67da45f29987ca31,0.0000,0.0000
7a5a381de0d52d5e1bee4ad40e7af243391135b51337e3d5c83fdff3c952a6cb,0.0000,0.0000
7a5eaed6ec166bd24247a56ee9f0c0db96c9f78ee2a7b764a095c2e69da37012,0.0003,0.0003
7a634ecedc211e40b81f26a07f2642ef1b1cc105043612fdec2cb3c36748ead4,0.0000,0.0000
7a6c92e5920927fa4d800815de066da4d784c858ebf509db2920fbc5a20db8e2,0.0000,0.0000
7a6fbaf3a2aaa5a69e1e6c4163bba76cc6eb32b083443fe3f2a8d87c6122c3c5,0.0000,0.0000
7a753998f8d678e7c3c336bd48fad9cc6c4072b70636aca9c4cfa1e983eed2f7,0.0050,0.0050
7a7a18f4cbd8dbc2523c6eab085153c7896426204bc83e3405bd2855fbdc33a8,0.0021,0.0021
7a802d15f1401de85b65d6eeac6691752edaaa905bafcd4c338b06767e4d1c8b,0.0018,0.0018
7a8c243ad539fc78690efe5d1ff052430b775896b0e2ef2a374b0200bf159f0b,0.0185,0.0185
7a952aa0b20981235c8cebbf2607874f3d89541735839203b798c7b909491369,0.0001,0.0001
7a955bb50765d1763f0b0255191d2428bb27a5fd97ab37f010e23b3cb8a0e63e,0.0002,0.0002
7a9e8b372179eaf0a4d31c933e1f261f3df9fe73ee1edd3ddf4aeedff8dc65ea,0.0001,0.0001
7aa2d7a36fd2457cc7f646d6de406b94881787fc415a772a63fc44f6ed8236ff,0.0000,0.0000
7aa9669a7d34521806a8dbdca9c9cc1b4a159adf65d3b9b20140c989611dfc73,0.0103,0.0103
7abd5e7da0f052e400209a972c872e7c4e8916d9df0459bf5c906f92fcbe62fb,0.0046,0.0046
7ac1486867c01d6dce2ac3ec3539f00e3c023c01690230573d284b11cbd1c008,0.0104,0.0104
7ac960efcbf976ae499eb50a6392db9927afaa1dcb91c6bb3196938bd811b8c4,0.0105,0.0105
7adc1201278ed8c92a43a42efbe615590c58aaa1f7631105ee6131c67f6de4e2,0.0013,0.0013
7ae6bec9088f55390ce873ea6d63b079c7ba98b15aaf31c2c6b430a6964be9eb,0.0000,0.0000
7af2b3be573775d0aa899fe3cdc6f234b06d4094b275b694104964d0e8775aa8,0.0006,0.0006
7afcc7852bddcc0c7d05755c0b49730be509e87e48618616dbf5e20a9965ba77,0.0028,0.0028
7b087fee129dc684a25e70759dcd86ae4d50eed644a781112bdce3b82bf08ff9,0.0016,0.0016
7b0a5f5e04b33e9d8c737f9ce83d3e0781ee8eb418d655ad43910c8f53c7754e,0.0002,0.0002
7b0d42258aafbffb8c20dd58eea43435fe52f7f1c6291aaeebd08e26f28f4fe8,0.0007,0.0007
7b11d974e481100ce17da86b6a408293031aad96b2cf8bc2a06eb92d9bf5a371,0.0009,0.0009
7b20c79c97ef08f281366619cca29656c33fe746e093d380197ae9afe7c44dcc,0.0012,0.0012
7b2a64c59bf380d625aab0662c2e5be3877748b26829882f98da2c23d9348464,0.0018,0.0018
7b32e7a890f6d27460b356717e1d8d9d1d98a10981560e04fc43c78c13d74fd5,0.0001,0.0001
7b376fca7e95adfc2335113f8b5ae052e6d7545a11ba6072805f438f671411c5,0.0002,0.0002
7b3b1ff72dcbd5bc471d43258e43474910d7718a7ee7919c210cc664255dc795,0.0000,0.0000
7b42e169f012a1b98ebdd09cd81cba18fee24ba6102fa94f7fcee24b69588f00,0.0000,0.0000
7b512cca0e328222db51dbddf2c8049411c90604253df54d0795987afa1e8a81,0.0000,0.0000
7b576cbea6f2cf415fd58c49f97c6c102f7092c85eb4111de6411ae82b80859f,0.0011,0.0011
7b623cd5d813fef2585017c138723ad912a988033061cc5fe67feb358f0b36a2,0.0000,0.0000
7b6702e84ea602d5caedf37122a7f9fdeb86ed8dbe3fd25e12ec84714b717b30,0.0001,0.0001
7b6c0919f40cbb56d5de528aa2b247186fc7fbc2c0d300b0da8954a2a184bda5,0.0003,0.0003
7b7886d014fae6e3e61aa5f1711685fd7ae66cb54ff1d5e28c726146c98c6160,0.0007,0.0007
7b7e8c19435376421bb748a0676634de92232bab0a3d5a2e104b6c6ebd99b78c,0.0043,0.0043
7b819039c48724010c488cd96b4bd8012b4e4dc6c11e874afd6eb0fe881a61bf,0.0000,0.0000
7b870c64aea390d076f781f84102ead010224fbd00a0195f46148452e5b42abe,0.0032,0.0032
7ba6e6d94eeb72db948dce9441ceae013829a2f534b9dcdfc87f729c4f0d72d4,0.0000,0.0000
7bb0ba6c59ad3d015b677d30049d5949aa24043938ffe7fb2e8c46e935a4fea3,0.0020,0.0020
7bb50e6f9fd6af2aa0bee170a1f13b6b58b1749062380ac1150046b20ebbefc4,0.0001,0.0001
7bb65568f1459ae3accc9f5cdf0f59a898f645bc67abfe900a52575703fac577,0.0000,0.0000
7bbb5e2ea24b30506c4ea0346cbdb5b4c92c53f902a560b25a9aa5a827256ad9,0.0001,0.0001
7bbb63377a0d533df52adffd3f06c95265466e2faa0519e8ecdee4aab4fa1505,0.0050,0.0050
7bbf048b3444373374ab2767affe4df19ed2353ee72d338653ba068d42fd650c,0.0007,0.0007
7bc629c025c4a29b7d76b8df7efe869ea3f8b0170aea88161703b9a3b0292054,0.0144,0.0144
7bcba6d713351230a100ac0a28cea393ada4a833653e2385b1141f63472ed8a8,0.0000,0.0000
7bcff30afb268d69ccc592dc8e4701f4822673f19419ed38c530069a5ccadd63,0.0022,0.0022
7bd9db75f5be4a4f0f6916f96ed8f1702666c4865031b2068cc40cc0c03303c2,0.0216,0.0216
7bdee2fa53ab8eaf5057fc24bfc3f7171f3efb377d32bd1a8e2a617da21e9018,0.0053,0.0053
7be221e89e9793c260589cd6d7b8dcaf52cb4dddb2c78fb9b59c8051bdc9ebf0,0.0002,0.0002
7beaf823bb970f97d5cd840f7c14db1ce210af5da5e9db718cfb539d32fa451f,0.0000,0.0000
7bf0bc258bfd0e2a7269d670706f6e4b19df7b7f59df8f94d88557830c7551ac,0.0026,0.0026
7bf21a4746e5497d8f276f66de8faac245c14a43c59bad02feb2a19266bd04ff,0.0003,0.0003
7bf317eb34b1d4280723b4d39f9c13ae50518ca3f87d755673da8305ef8012db,0.0001,0.0001
7bf5c16bafa41ddb3d773c9e3ab5e4021356196e528ed85ccc7287709a0a1638,0.0024,0.0024
7bf9e84831a3f3d4f56c8156737f30ee8ef876732559cb77b1bbeceb7f3d0eb1,0.0005,0.0005
7c01f13f53e0dd902ed120b9efe36e05bc50a39128a03288e2d2d5b590db065e,0.0009,0.0009
7c093a4d295a05d8cf58b9402caa793a044d3a1a023ae9bc45584e0fbd400e8b,0.0000,0.0000
7c0fe436d1ac33ba4770ff6934d9dd89e15e7773073d9d0871b53ad40eb4bcf7,0.0337,0.0337
7c272a55ab304ae6a90cf34b0b004564fcfcfd85cb2703eeb896bc517774516a,0.0004,0.0004
7c273ae2ec0401e511a64929b78908bc57f4f0b8b2a46198face33b30e26d1b2,0.0002,0.0002
7c2f92ff41e5da868828dd8aa74b57b12dcebd01dd3969ea45c27b840dd22fcf,0.0177,0.0177
7c38fe5bf262120df68d920000bfc089b1aef50ced539270b80644b2fbe51e73,0.0015,0.0015
7c497685cbae1f0ff49a445a1a7f18ef9d52ab77b8a28a90868162dcab830948,0.0014,0.0014
7c4ba2e61c6f814fdfd304a7408d8cbae9faa6f6b70af2ef184c8a1f77fae5d6,0.0000,0.0000
7c522af4d4af786e9c14b720fc87926ec658afef219c077d152b4c3fc37dce75,0.0000,0.0000
7c6ae12a7efb4f0eda902c89654d157530fe2d9affe9ed2d0bf9e9771b4dec48,0.0001,0.0001
7c6d46ba850b937beb7f718441fe8d1e4949017c4a013e571f07cc8993dae292,0.0045,0.0045
7c856337f787285cf191190f8911e1009da48155a74334afbbcb43b79d0bf315,0.0055,0.0055
7c8ec991135224227becd99a556e4f51dbb1dd607964eb677c17d77b7c4ac6d1,0.0000,0.0000
7c8f9cb3e947adec2004faf110381ebc33e4cd8725142d2560b57298c2ba73cc,0.0004,0.0004
7c91070781a63fcac5c942f6ca4afe7d87173e360f6bea2b60107aa21e185619,0.0098,0.0098
7c92727875a857218aa6c2269496f0c3a3fd8ac184fe982115bae43194ff8b62,0.0006,0.0006
7c98325aa94df18f90cb4c1b9af5553f8cb0f862c447546e21d772f41dcf59d7,0.0145,0.0145
7c9d62d7d955f075e6af833d86e085d676bb89a1e48c3498675dfc81a4c793c0,0.0103,0.0103
7cb093125575349a34ea5d9c4c9f4fa83d9b7417a926093666c8850df7d8b7ea,0.0023,0.0023
7cc7bcdb3256f8700ae182a6b595c38615bfc4e452c483783085758ca84eff68,0.0004,0.0004
7cc87b6e738fa592f101017e9ed036b215214c49c636b714de710c22ef24db69,0.0031,0.0031
7ccb0284522872cbb22995b7b121e6249a935360f96099f5d46295c786f167f8,0.0001,0.0001
7cd23c52077b3d05010c451e7e5f678c51bf4ffbe1b53e812c7a8e5a34c77380,0.0003,0.0003
7d1378812d289158c8beb775e324cf67025461d69822747940f7c3286b099c17,0.0002,0.0002
7d2b1f6813edcd474a0ad8fef9519581da49fdf57d9477930a22ce74911f8eb9,0.0000,0.0000
7d654b33c73a707aafb733e4314e802face39d37fbabaf112f691654fb2450c4,0.0000,0.0000
7d6a4df645a2816fd75ed91fb6bdcfb084798c804489758d46065d57943e8760,0.0004,0.0004
7d6b108e1901ae5c229d151769ebe06a96903fe0695d08cffc4401c934379519,0.0001,0.0001
7d6d2e5cb80d7b1330e11dc4035dff8faa85fc5d7bd422cc0fa4a2f717c4a199,0.0007,0.0007
7d70e7b03dd4baa597d70fb4dca37e5d814ebdbe5d0824333acd4f4424cef16c,0.0027,0.0027
7d8638b9e71d77d0d88d3d65326c47f9470f9add7124a67cf3536f74c9c4e073,0.0034,0.0034
7d8c17280536e7c8e71f57a3745cd13e48699172d02e041f37c44860d155e228,0.0950,0.0950
7da15632d5a8336892119047a43be928a8246dc0edc302784afcb5fa5e452090,0.0001,0.0001
7da16c6edf3dd3b17c920035cfda25c60b6622039392505f12fd8ecbc43bddd1,0.0001,0.0001
7da2ca4873ca3dde767302ce3614903d736b0884ccb25b49e50d9a09824f9a23,0.0004,0.0004
7da4c757dc062662a64c6f76327aeb3f40a50a7c5c93cc5fe98e9b8ea491ea12,0.0010,0.0010
7dc6b03a1ae0cd125ae62d11f86bf75d49b324243cc54714d19e92b418339176,0.0046,0.0046
7dcf5bf144877d474123bc5f1d660627fa6dbc9f70510c353c84bff57f31f130,0.0000,0.0000
7dd51d6412facdebb1b39745cb15e0c815889122b5f75b7537051760479a2607,0.0001,0.0001
7dda39d27ae44a2a1d089a378b2ad449c917d0d6de50eb215abc10e0b880fef0,0.0002,0.0002
7ddc18b9ff4a915edff0260a87a5be48538b43b105e0e74563c167320da0e976,0.0006,0.0006
7deab294af199289d7c48d6fa41f6ec7486b2b1a0f975ad920704095e5c86602,0.0145,0.0145
7dec4bf5b1f386d1f2faf44b896b82c11615a5d5b8883812007e7e82e010427e,0.0003,0.0003
7dedbc8f3e00992210e0ee67a56aa8fede1554ed5b3de6e5eac11a202b6b81d1,0.0008,0.0008
7df78b35baa5eb2445a436e5c07720170415f31a7ab66f4dbafaa0f3870a6feb,0.0000,0.0000
7df8d24a5f94ff7b57b5fcb14a8bfb6662baec565527f3ab69561523277c41eb,0.0145,0.0145
7e02d6c897ceee57d73f08f20c20191e880bf86ecc694db7a0fed9e592e7d11e,0.0013,0.0013
7e0a63155650dc57bc6824f89cd6e2c4ce17b4ef94a4f156692cc7186c7e6286,0.0003,0.0003
7e1722512e8dd94da7acf4da604643150705978cab8368ae856ba2e8550f3a9e,0.0012,0.0012
7e17dd0ef2977fc2abc8dcf676f8e47a377d2095339a3b1b227b50e28c659f35,0.0046,0.0046
7e29cec0e71063f8e636ad5d5ddaf2eedb462bed97b0ea84eaba6b7ae43c0a73,0.0000,0.0000
7e332bd35290be90229687b171b8165d035b8f2704d5db63401c5e8f71d552fb,0.0003,0.0003
7e3b5ee7d3698947773ff2465eb80392634e277bcddb1c7ae2746d43c112bd12,0.0000,0.0000
7e53a4d5c0e5ff15230cd4ebe9b524680557c0e6a8666f1197a29a9ed20c7f02,0.0068,0.0068
7e5b7b98b02b3ba8947ff8b153742a06060f573d21ed7bf56aa4514ff2986b76,0.0001,0.0001
7e69c844f14fd4c9802a555f8503ea7ea2296302c92284a20f9bf035d98c2d7c,0.0001,0.0001
7e6adcd768674ef60ca82c2f3a9200a7264b3f0076787cb7220a4c612489623d,0.0028,0.0028
7e7059087cf816cc8b56b00b904bd7a0577b8f9c74ee463c382f4834d02223d2,0.0000,0.0000
7e709e0219e3614c2615fa199a410be38b18ccf96f47cc0d0465886d823f1a3e,0.0323,0.0323
7e76f48a1ea7fc0903563a9a7021c90be5191e9e6f2dc3834799d42a6c9fd3ae,0.0000,0.0000
7e79a7dcd5ff20e127ce0b484147081a0c1aff63d685c813b34de87f669b2677,0.0007,0.0007
7ea12db865b8e39deded1231a932f29170371002a5807b10296319485a9718b6,0.0000,0.0000
7ea98eaae3cfbba9de8a9e4b4ce4cdd1210dec4df3c1e47607503179231951ea,0.0002,0.0002
7eb80787eb24c736cfe487fedb1522c72f5c950f96481f56ad01d9074890df66,0.0054,0.0054
7ebb67cd408f109aa64c08b733e1511a9a50543308ecce055524399d4dc754f4,0.0226,0.0226
7ebee5e091286c94be55681a3f2cd87e91581e91d94c47a50f5d27e7f50d7965,0.0003,0.0003
7ec2414baa2ee3319fe8cc053a78cf8755ee09050aa29e4536d3453bb6e9500e,0.0008,0.0008
7eda56f79506a6c6802dac56e46b9401eb3810bacf6e98a4213b781135eab022,0.0003,0.0003
7ee01e10e3543fdfde2f7d3fe7fbf18a38e0f9ff3c3369e8779ce092f1c93af3,0.0063,0.0063
7eea5d5dfbffe640f68b46612a219a1b09233bedd5cb096acb7f20c0d6ec29b9,0.0000,0.0000
7eef7d721ed8c53438d1d2bdc4dcb847e14259f19c21c898acc8fdfa9fe0a3bd,0.0001,0.0001
7eef97bfe1395d146e1494d7951c9802fa69584dc457e648b766f384d7625d33,0.0070,0.0070
7efc09e7b20d0bb99d6d152b0592bbb15af1347b1cbb4fa7e5f6fc1c5567be88,0.0035,0.0035
7f19ce139b64c10db8d7298e08f38fd40db1973988aaa33b25406f264ee6a6b0,0.0002,0.0002
7f1f5a30546ff499de9de7ef8404a29153b9c7cad680d80af93088567124a322,0.0009,0.0009
7f215c11d677b8ba7e57720347699b842cf2836ceedcd4c51fe8d9626926ac47,0.0002,0.0002
7f250c5d11a05b24db0d27de79ef71e26fce005ff3fd29efd155580e95eec967,0.0000,0.0000
7f2f9a37aa3d67475a6cfa9690ed637fb2ffd2b3ef6e69f191e02484e82a3d5e,0.0000,0.0000
7f3ad86a98b082ee6af87a8d747443045fba0d0144159259a5a329b36120a370,0.0000,0.0000
7f3cb06d21cab35ee685b9859874a5651b9e961ce22e877d86ae04d721d41b03,0.0006,0.0006
7f46a487be728149b236e6a518c9f8291199e1cdc4ab545618a8aad3b754c876,0.0000,0.0000
7f4c4766b5cc484ee26dbdf63e85b4a211bac2d40ddd8a0d426a5efbf8c6f512,0.0000,0.0000
7f5265dcf041f5a1fea027ebed63403fef90a513fbfcf7885e8932e19077c8e0,0.0048,0.0048
7f5fb785eec0a8fe5929084dd67a494912092d585508b496c519cdeb14b402e0,0.0132,0.0132
7f69aba88254709952068e597f9c8dbde863980f0351321d4c3ffe25d122d511,0.0019,0.0019
7f6aa6f5bd2289bb159d9ef90d85608da69aee968a946c7c4c6bbf5b4e8cf469,0.0000,0.0000
7f6b6b67a7a4f9cb1816a4bc5043455a9c08272e7c7196fe6eb962d2f9eb3410,0.0037,0.0037
7f70772316d2720c1204006f03a772a3129bb9ecf82edb52a2395b02fa8d9f67,0.0213,0.0213
7f723318f04d5898b3baddedcea625dfe6d4de7f4275894941f9279c2480e2a5,0.0000,0.0000
7f7d41bd25be395aed789cf66dcaf55fb05ce809471978b348a4df4ad84859f1,0.0190,0.0190
7f88f5002335ae301074dc55556f5c438eac52badecf5901e95d9875977bd053,0.0012,0.0012
7f8dd2ef8401965bc1c3ff74774ec86359d76680557edfa806a5a952121faecf,0.0003,0.0003
7f9476cce39f18b7c5d621bcfef8f8ff0f45c03945d42105c3f3186b150ae2ca,0.0000,0.0000
7f9c52ba31da2961e8046640533e860dd0327390ca209b8c1a69464d9fa1bab0,0.0046,0.0046
7f9fed62ab325582099fcb31f9ec16c900a0c10a94d3999e7cf8d2816d38ed70,0.0000,0.0000
7faaf644ce8d9a53befa118a900d375be33ff54143315bccca8cafb31d86fef3,0.0006,0.0006
7faeb71bca0656b741725c01064d0ff16b492485ae2e99f14b8d69c0fdd029e1,0.0030,0.0030
7fb2445b0dddf185f8b71eed3174114d81505e891568874bda3ebca9f84f2a65,0.0000,0.0000
7fbeeac12af55ff96d334edffc1aa2995e0ea1789a5f2aa27823b964abf62807,0.0001,0.0001
7fc5b5d259b47adab9b8b36dddfd8eaec65941d112eef800282788149aad3702,0.0000,0.0000
7fc6195e77060ee867adfb95b644cae03c0b04e53dd6ca95c053b37a9e121de5,0.0268,0.0268
7fc7616ef3b2f88cd2de0f39adbed84719b3cc4c0d7d9a150dfc4c9f0ac5f3a8,0.0000,0.0000
7fd2ddb5e86f9130c25392e837cfdc9f63bf38b445fcf3ef8952e37e77912fcd,0.0116,0.0116
7fd33becd6c7365ad9e77f854b3d1b6d0d93ed4a7c8059aea40a1141d596346a,0.0000,0.0000
7fd734d9c3a2a6d44a301df04328a3146be28dbbdbeb21a7ed2fc04313d2ee51,0.0007,0.0007
7fe9e8fde601fb3a7ffd5345b37f00f3c3b33359bd8449bcd1c4475cc5299bee,0.0002,0.0002
7feeffee1cc49ac40f45b4408e51423512536cd57b0d39ff51cbe736d5e90625,0.0030,0.0030
7ff33f4eb76a12ea2277949ca617e7e4b4368323a6abd80c5eb8813b23ba152c,0.0007,0.0007
8009639c34beac7baba3546b0f4ed6d5bc32aeeec019854ed57de3c511f41a2e,0.0000,0.0000
8009ed65a40b0a16413127385e6529fec2bf9e8486a8cf8f7ced66c8ec8fdde7,0.0006,0.0006
801e9e4fae82d76fca2f3f93405aa152d5eb2902df9069d1601620b665f88947,0.0550,0.0550
80266d7fd8bdfc7d415d1e9dd7f4be58ce724e4d03651bb9bd2728f34e8a81b6,0.0004,0.0004
8027c655c90f02808a6d8bae0666fb2f3e5a6c99c47f20d80e05e3abd0c2d252,0.0004,0.0004
802f29317e70c9e7a410793470a8df6c3766b565caeead91517f4ffde425bc07,0.0002,0.0002
8037cf022b605ab00cef213e8b1a26458258b8327872128f9a1efec53885b1ba,0.0024,0.0024
804211b10c4a5a065fb5db792e74c27601e2316be3429107f5f6142084ac1a70,0.0006,0.0006
8047ab7972e9a4fe54ea9839df19f8ccf0fef05f17105a4cc6abaaa5af512537,0.0001,0.0001
8064569aa852af557fde5eb545b39e04b1bea4814d900145feb5d46a4f9de53f,0.0058,0.0058
80649417648da26f97d3f0212abff98621ca630cefe51a155ffef155682cbe1d,0.0003,0.0003
806e30fc6dd060eef607df1b6a06dd214d70cba886b10b682286d32b9afb111e,0.0020,0.0020
807b8f2a068c0a31a44c6b5818a1d0c7d92c5dab16261273ac05b13f5a6e727a,0.0009,0.0009
8087661493b145e942dd4a6211642f436b2fcbe00d7c51095bb7d292c2e53bbb,0.0030,0.0030
809274a42af0e0888384d3a0711824490498f7eaac65cc0db19fe5747e69fe73,0.0000,0.0000
809ba75191bc7c180114980a741038723a1b1daa8095369c1aa62a738663358d,0.0004,0.0004
80c061944e0ff0f41cf66d4bdc391279c124d2cad3fe7289af9be3cb2ba05ccf,0.0031,0.0031
80d7956798662dd1c75304be35dd40eec010d6a79494fd405907e66cb67dd642,0.0014,0.0014
80e8daf02b5caa1c15ca835bede8d00c2c58d71054cfb61dc1fa3e9e0160f6ad,0.0064,0.0064
80e952a19c21781af92b312715e6e073d544c89a84c9f11fdc46cb59dcc25c57,0.0000,0.0000
80ebce62601b6917f0fbeacd3c4a97c9c152771e463d28fe1158b1ca34bab166,0.0000,0.0000
80ebf4b569bf990a6d83d1c97582df03cd48c5853cdb60b7d4115036919e4c32,0.0014,0.0014
80ebfd0c77b158e50ac6fe99da56b6a777e9e531f1c999c6757751b260bf2e4f,0.0000,0.0000
80ef6258022c075f963501bdf60be738c0671694f0bf77220c6ae42e29c0c406,0.0009,0.0009
80ff2c9d02833b1eff16dab1d212155be5103dabef110fdd53003fbd8111ac73,0.0001,0.0001
80ffa8372dc07501a1191c887d28fbd1075e47ce76e2916f67d86fffb367ec0e,0.0188,0.0188
8100007acafd91551dce1943a83be985135392c658b244a6d2e9065347ac63d9,0.0007,0.0007
8106546734e928fb2bf96679d32de936db44b194e303094bf0c37fdbc94edc1d,0.0034,0.0034
811615e65b71afed3a2d97f948f7567e79be5ec5c14511344374627a49962a58,0.0011,0.0011
8122f5387c8400397240ef40edfcab0413fb52d97f665e09095878cc5ee1a2af,0.0000,0.0000
8127d606186b22422d4f1ee38570d0a242e1074cfb678e2f969ad6eb34d94d38,0.0001,0.0001
8131627e2e1006d39e897a1f0d41697188f17285d8fd164ebce067c4093933e7,0.0111,0.0111
8131af3f4294f5053229bf525eb59bec25541be1f4982ed3054170884e02c0db,0.0000,0.0000
814445cbcd915958966e2ec4d0687a37a15537baa5a0a2bb6055877b4476de84,0.0005,0.0005
8146207295273f9a6150cd962c3c496817168e9cfeebbd4fd96fe5f11030be69,0.0000,0.0000
815226a6887ab431554589e03a49a1931b4158d36c4b6bfef486ddd6c29c9089,0.0023,0.0023
8155915782e1694eefae745b59df1e29049df04f24acc77537f5f88e8488c848,0.0016,0.0016
81580d8e0d45600b69631a4ff4c3514d1769f87e7bb1f0b7f5ee9d18d711decf,0.0000,0.0000
817b07119a0a3382f2bca93a3914eda10ca959c58859e043d6f798a679096cff,0.0001,0.0001
8185ce2b48ece3e2b5493d61a08a77aa1bd883815a2b6282e45b2e41c04d2022,0.6321,0.6321
818eeb94018c30692ca2d3a15608b0f90a35127f869d10991bbbb38d47a80f79,0.0006,0.0006
819f7a607aa6f14539b497926197b20f64e71bf9928c5d1df76e1c03a69e065d,0.0000,0.0000
81ae5d91c3b63ce6354acac97dd06912ffb4e278c2fb46c803e256b14b4ade29,0.0016,0.0016
81aeed63bd72973d654641141bf271cce3f25be42ac1575271ec5d0b14f2ed9c,0.0006,0.0006
81c03f798aeda299be9ab412b5927a37a9e00391b03d223fd68711fa48911877,0.0295,0.0295
81c2cf93351ac3aa526a97be22c8cd90ee007678e33ee8a2afcab30e43127728,0.0105,0.0105
81d2468dbe29d117cc7a29030cad7ae83433b672de2500b8c861f2e71b9ce3e1,0.0000,0.0000
81d25b5d4b25af52f6a6bc54cdace5d1ce3a0248c83a22e27e7a870a7eaf6391,0.0000,0.0000
81d6a3238961a1689b21d4f3a56ac30a1187bb339d92fe2e056dc1a687148c37,0.0000,0.0000
81e0ba523843f9a3d83ea3d751b838dbcace68f4104dd9db3cc8963aea686dd2,0.0019,0.0019
81e195f256c606ae2fd7ceece447935371f11cfe42fcfd039bb11cd22ad405c3,0.0000,0.0000
81f1868f4fa804be94e8ba931902f32a54697582f5f4c9fb611267233b2e1947,0.0001,0.0001
81f4fd8cb804f9fe34c581c259b6dbaeeda706389ae3ab877c4d8b63ef48231a,0.0022,0.0022
820e05468a568f85ac092bac12fbd53f8e39f977558d6d4a89ddda4337ecf116,0.0000,0.0000
820fa3a93f688cdb3f6d5881ee4eaad21391cce3aecdf014247342b7458cd8b9,0.0001,0.0001
82202cea7a5a8132e2a6e300d3a0c098797fbed460dc239c8af64def7a805aa2,0.0001,0.0001
8233009577206233f308dcfc94722784ffba763390e8da32d48b9e79b6c32765,0.0000,0.0000
823ddcf23b62ce6e041ce40739eb8067d388ffd5884cbcb2aacc6e06b030f800,0.0000,0.0000
82426d837a331f32df780043c05b85ea875a89fd5677ff9ff241c4c0c64177e7,0.0026,0.0026
82515957b1bba53e15129d70f113531bd00b86e21789d9b706c3bade066c3979,0.0000,0.0000
825203c2c5aef27cfd11e2ee52f6e7a22380430fcce2425362aa50877d0c6b07,0.0013,0.0013
826a0596ba23737934b2e1ffac1935a544816212ef494a5c6dcc1b9be0289f10,0.0000,0.0000
826ab90f44a01c3398b4259ba291990c4437dcf6d20e675ee2ba4c8a5adeea18,0.0001,0.0001
